FRM_Distrito,Centro,Fecha_Creacion,Hora,FRM_Orden_Final,FRM_Orden_Item_Final,EOC_ID_TIENDA,Grupo_Canal,Tipo_de_Negocio,Tipo_Despacho_Detalle,Operador_Logistico_Old,EOC_DELIVERYSTOREID,EOC_Estado,Estado_T,Estado_T_Detalle,FRM_N_DNI_Asesor,FRM_Tipologia,Fecha_Entrega_Pactada,Fecha_Entrega_Real,INR_FechaActivacion,Cruce_INAR,EOC_Estado,EOC_Cierre,Multilinea_Asesor,Multi_item,FRM_Departamento_de_entrega,INR_NumRentaIGV_Neto
Veintiseis De Octubre,Netcall,1 ago 2026,10,902180363,90218036389511710121058001210,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LCALDERONC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Utcubamba,Netcall,1 ago 2026,11,902189796,902189796Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3073,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_AITORRESC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Amazonas,null
Tumbes,Netcall,1 ago 2026,10,902171224,90217122489511710101045248256,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,5302,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_RGALVEZC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Tumbes,null
Tumbes,Netcall,1 ago 2026,10,902172303,902172303Empty,9271,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,5302,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_RGALVEZC,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Tumbes,null
Tumbes,Netcall,1 ago 2026,9,902161073,90216107389511710101045248223,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,5302,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_FCARRIONM,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tumbes,null
Trujillo,Netcall,1 ago 2026,11,902182873,90218287389511710121058015061,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CCAVEROA,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,11,902194974,90219497489511710121058015525,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_ADOMINGUEZF,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,13,902237464,90223746489511710121058008736,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LRUIZH,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,11,902195690,90219569089511710121058006300,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_DBARTET,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,14,902253306,90225330689511710121058019212,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JCHIRINOSP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,14,902246052,90224605289511710121058008751,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CCURAYG,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,14,902253619,902253619Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3043,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_GGUTIERREZM,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,14,902253306,90225330689511710121058008710,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JCHIRINOSP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,11,902184384,90218438489511710121058039418,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_DVILLALOBOS,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,14,902245163,90224516389511710121058008728,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CCURAYG,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,10,902182085,90218208589511710121058008769,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JCHAVEZC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,14,902253306,90225330689511710121058019220,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JCHIRINOSP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,11,902182873,90218287389511710121058015079,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_CCAVEROA,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,11,902201912,90220191289511710121058039426,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JCHAVEZPINT,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,15,902262261,90226226189511710121058013835,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_KZAVALETAZ,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,10,902173790,90217379089511710121058039194,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LRODRIGUEZC,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,10,902166328,90216632889511710121058015533,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_DVALVERDEM,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,12,902211283,902211283Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3043,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_ARIVERA,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,11,902201709,90220170989511710121058037016,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_NCASTILLOF,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,10,902165659,90216565989511710121058046991,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5023,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_RGUTIERREZS,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Trujillo,Netcall,1 ago 2026,11,902187623,902187623Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3221,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_EMEDINAU,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null
Tarma,Netcall,1 ago 2026,12,902219500,902219500Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3138,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JLIL,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Junin,null
Tarma,Netcall,1 ago 2026,11,902188171,902188171Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3138,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_AUCEDAENEQU,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Junin,null
Tarma,Netcall,1 ago 2026,11,902185884,902185884Empty,9283,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,3138,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_AUCEDAENEQU,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Junin,null
Tarapoto,Netcall,1 ago 2026,13,902240529,902240529Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,9352,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JSANGAMA,SIM,4 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,San Martin,null
Tarapoto,Netcall,1 ago 2026,9,902161927,90216192789511710101051094172,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9352,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_RCASTANEDAR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,San Martin,null
Tarapoto,Netcall,1 ago 2026,11,902198394,90219839489511710101051094156,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9352,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SBENITOV,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,San Martin,null
Tambopata,Netcall,1 ago 2026,11,902189754,90218975489511710101045175046,9289,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9347,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_VCHNGO,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Madre De Dios,null
Tambo Grande,Netcall,1 ago 2026,9,902157957,90215795789511710111068560495,9301,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_FBARTET,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Tacna,Netcall,1 ago 2026,13,902235334,902235334Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_LMONTED,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tacna,null
Tacna,Netcall,1 ago 2026,13,902238124,90223812489511710121058056388,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LFLORESY,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tacna,null
Tacna,Netcall,1 ago 2026,11,902186284,90218628489511710121058056420,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LOPEZDI,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tacna,null
Tacna,Netcall,1 ago 2026,10,902178086,90217808689511710121058056438,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_VCISNEROSG,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tacna,null
Tacna,Netcall,1 ago 2026,15,902263916,902263916Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9348,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_KCHUNAP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Tacna,null
Surquillo,Netcall,1 ago 2026,15,902258482,902258482Empty,5299,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_DAYLASF,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null
Sunampe,Netcall,1 ago 2026,11,902184869,90218486989511710121058262739,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JRAMIREZQ,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Sunampe,Netcall,1 ago 2026,9,902150801,90215080189511710121058262028,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DFRANCIAH,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ica,null
Sunampe,Netcall,1 ago 2026,9,902155561,90215556189511710121058262614,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DRUIZR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Sunampe,Netcall,1 ago 2026,9,902155561,90215556189511710121058262606,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DRUIZR,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null
Sunampe,Netcall,1 ago 2026,8,902150500,90215050089511710121058262036,9271,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_DFRANCIAH,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ica,null
Sullana,Netcall,1 ago 2026,11,902191392,90219139289511710111068560370,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_GJQUISP,SIM,3 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Sullana,Netcall,1 ago 2026,9,902160786,90216078689511710121057980307,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_KZAVALETAZ,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
Sullana,Netcall,1 ago 2026,13,902235876,90223587689511710121057980711,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5021,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SRODRIGUEZP,SIM,1 ago 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Piura,null
