Centro,Fecha_Creacion,Hora,FRM_Orden_Final,FRM_Orden_Item_Final,EOC_ID_TIENDA,Grupo_Canal,Tipo_de_Negocio,Tipo_Despacho_Detalle,Operador_Logistico_Old,EOC_DELIVERYSTOREID,EOC_Estado,Estado_T,Estado_T_Detalle,FRM_N_DNI_Asesor,FRM_Tipologia,Fecha_Entrega_Pactada,Fecha_Entrega_Real,INR_FechaActivacion,Cruce_INAR,EOC_Estado,EOC_Cierre,Multilinea_Asesor,Multi_item,FRM_Departamento_de_entrega,INR_NumRentaIGV_Neto,FRM_Plan_vendido,OBI_Nuevo_plan
Netcall,1 sept 2026,14,914865534,914865534,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9349,CERRADAS,Entregado,Entregado,TLV_NET_MCHAMBI,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 00:26:58,Multilínea,Mono_item,Ucayali,null,Power ilim 79.90 SD N,null
Netcall,1 sept 2026,13,914837963,9148379638166006107621,9271,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9349,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MVALIENTES,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ucayali,null,null,Power ilim 79.90 SD N
Netcall,1 sept 2026,14,914865698,9148656988166307219746,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,CERRADAS,Entregado,Entregado,NET_GCABALLEROC,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 01:32:02,Monolínea,Mono_item,Arequipa,29.95,Power 59.90 N,Power 59.90 N
Netcall,2 sept 2026,11,915260162,9152601628170323125164,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,CERRADAS,Entregado,Entregado,NET_JATANACIOC,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 02:10:16,Multilínea,Mono_item,Arequipa,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,3 sept 2026,10,915633971,91563397189511710111070716341,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,ABIERTAS,Entregado,Entregado,NET_CREYESJ,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Arequipa,null,null,null
Netcall,2 sept 2026,12,915273708,9152737088170465131276,5299,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,CERRADAS,Entregado,Entregado,NET_RCANDIOTTIA,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 03:32:37,Monolínea,Mono_item,Arequipa,null,Power ilim 69.90 N,Power ilim 69.90 N
Netcall,2 sept 2026,11,915260150,9152601508170323049282,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,5022,CERRADAS,Entregado,Entregado,NET_JATANACIOC,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 02:33:08,Multilínea,Mono_item,Arequipa,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,10,914786884,9147868848165495615577,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,3115,CANCELADAS,Entregado,Entregado,NET_GHUAMANT,SIM,1 sept 2026,1 sept 2026,null,No,CANCELADAS,2026-09-02 19:48:04,Monolínea,Mono_item,Pasco,null,null,Power ilim 79.90 SD N
Netcall,3 sept 2026,11,915663828,91566382889511710121058245445,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9343,ABIERTAS,Entregado,Entregado,NET_JRAMIREZQ,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,null
Netcall,1 sept 2026,11,914799412,9147994128165609149600,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,TLV_NET_LSANCHA,SIM,1 sept 2026,1 sept 2026,01/09/2026,Sí,CERRADAS,2026-09-01 17:28:49,Multilínea,Mono_item,Cusco,19.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,13,915289683,9152896838170635769118,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MZEVALLOSMA,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,Power 59.90 N
Netcall,1 sept 2026,10,914793239,9147932398165571652638,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,TLV_NET_LSANCHA,SIM,1 sept 2026,1 sept 2026,01/09/2026,Sí,CERRADAS,2026-09-01 17:26:57,Multilínea,Mono_item,Cusco,39.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,13,915299416,9152994168170740070141,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_JCAVEROC,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 00:47:01,Multilínea,Mono_item,Cusco,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,13,915294716,9152947168170682679491,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_AARNAIZA,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 00:48:41,Monolínea,Mono_item,Cusco,null,Power 59.90 N,Power 59.90 N
Netcall,1 sept 2026,14,914857426,9148574268166218901681,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_LMUSAYONS,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 03:32:51,Monolínea,Mono_item,Cusco,null,Power 59.90 N,Power 59.90 N
Netcall,1 sept 2026,18,914942946,9149429468167130776410,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9343,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MMACHACAM,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,Power 59.90 N
Netcall,3 sept 2026,12,915674384,91567438489511710121058245411,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9343,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_ECUROS,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,null
Netcall,1 sept 2026,11,914812717,9148127178165746966782,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_LNECIOSUPC,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 00:46:54,Monolínea,Mono_item,Cusco,39.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,3 sept 2026,11,915669292,91566929289511710121058245437,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9343,ABIERTAS,Entregado,Entregado,NET_BROMANS,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,null
Netcall,2 sept 2026,10,915241702,9152417028170150464345,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_MGSGRADOS,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:58:32,Monolínea,Mono_item,Cusco,null,Power 59.90 N,Power 59.90 N
Netcall,3 sept 2026,9,915632704,91563270489511710121058245460,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9343,ABIERTAS,Entregado,Entregado,TLV_NET_DSANC,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,null
Netcall,1 sept 2026,10,914791382,9147913828165539398383,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,NET_YHUAMAN,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 01:16:11,Monolínea,Mono_item,Cusco,34.95,Power ilim 69.90 N,Power ilim 69.90 N
Netcall,1 sept 2026,11,914798094,9147980948165603463638,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,CERRADAS,Entregado,Entregado,TLV_NET_LSANCHA,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 00:25:31,Multilínea,Mono_item,Cusco,19.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,11,914807576,9148075768165699672158,9283,Outbound,Venta Regular / Alta,RETIRO EN TIENDA,Retiro en tienda,7206,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MFERRER,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null,null,Power 39.90 N
Netcall,3 sept 2026,13,915706651,915706651Empty,9265,Outbound,Portabilidad Postpago,RETIRO EN TIENDA,Retiro en tienda,7206,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_IRODRIGUEZS,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,La Libertad,null,null,null
Netcall,1 sept 2026,13,914851605,9148516058166154543011,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Anulado,PIN-PORTA NO LLEGA SMS,NET_JFAJARDOR,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-02 15:20:52,Monolínea,Mono_item,Lima - Callao,null,null,Power 59.90 N
Netcall,1 sept 2026,10,914785670,9147856708165478611215,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_GSANCHEZO,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 00:48:09,Multilínea,Mono_item,Lima - Callao,19.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,22,915422450,9154224508172041915367,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_SLAZOB,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,Power ilim 79.90 SD N
Netcall,2 sept 2026,7,915156162,9151561628169479868623,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Anulado,PIN-PORTA NO LLEGA SMS,NET_GSANCHEZO,SIM,2 sept 2026,null,null,No,CANCELADAS,2026-09-02 09:29:39,Monolínea,Mono_item,Lima - Callao,null,null,Power ilim 79.90 SD N
Netcall,2 sept 2026,14,915308450,9153084508170828836124,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_JMENDOZAN,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,Power ilim 69.90 N
Netcall,2 sept 2026,7,915145525,9151455258169398834100,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Anulado,Cliente sin equipo Pin Porta,NET_JIYASHAMAR,SIM,2 sept 2026,null,null,No,CANCELADAS,2026-09-02 09:32:18,Multilínea,Mono_item,Lima - Callao,null,null,Power ilim 79.90 SD N
Netcall,1 sept 2026,15,914871277,9148712778166369835654,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Entregado,Entregado,NET_MFERRER,SIM,1 sept 2026,1 sept 2026,null,No,CANCELADAS,2026-09-01 22:00:39,Multilínea,Mono_item,Lima - Callao,null,null,Power 59.90 N
Netcall,3 sept 2026,9,915629260,91562926089511710111071092189,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JIYASHAMAR,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,2 sept 2026,17,915364215,9153642158171420846350,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_SDIAZO,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 00:48:05,Monolínea,Mono_item,Lima - Callao,null,Power 59.90 N,Power 59.90 N
Netcall,1 sept 2026,13,914845327,9148453278166090359042,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Anulado,CLIENTE DESISTE - INFORMACIÓN INCORRECTA,NET_MFERRER,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 14:57:41,Multilínea,Mono_item,Lima - Callao,null,null,Power 59.90 N
Netcall,1 sept 2026,10,914788231,9147882318165502903514,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_GSANCHEZO,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 00:39:49,Multilínea,Mono_item,Lima - Callao,19.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,10,914787095,9147870958165491488137,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_GSANCHEZO,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 00:21:30,Multilínea,Mono_item,Lima - Callao,39.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,3 sept 2026,12,915681784,91568178489511710101029969836,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_CRAMOSC,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914885544,9148855448166526926602,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LRODRIGUEZC,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,Power ilim 69.90 N
Netcall,1 sept 2026,18,914935875,9149358758167067707767,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_WBENITESA,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,Power ilim 79.90 SD N
Netcall,1 sept 2026,10,914789631,9147896318165520453800,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_GSANCHEZO,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 01:47:17,Multilínea,Mono_item,Lima - Callao,39.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,9,915224475,9152244758169981370849,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_JIYASHAMAR,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:44:48,Multilínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,15,915319937,9153199378170956430268,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Anulado,CLIENTE DESISTE - INFORMACIÓN INCORRECTA,NET_MMREVILLA,SIM,2 sept 2026,null,null,No,CANCELADAS,2026-09-02 16:09:51,Multilínea,Mono_item,Lima - Callao,null,null,Power ilim 79.90 SD N
Netcall,1 sept 2026,20,914967955,9149679558167387029742,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_YMILLA,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 02:32:03,Multilínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,3 sept 2026,12,915679176,91567917689511710111071359067,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_KLGARCIAA,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,13,914843229,9148432298166067219524,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_PSANCHEZE,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 01:00:47,Monolínea,Mono_item,Lima - Callao,29.95,Power 59.90 N,Power 59.90 N
Netcall,3 sept 2026,11,915665561,91566556189511710101029969844,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Pendiente Entrega,Pendiente de Picking,NET_GSANCHEZO,SIM,3 sept 2026,null,null,No,CANCELADAS,2026-09-03 13:19:21,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,2 sept 2026,12,915282827,9152828278170565475068,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_MMREVILLA,SIM,2 sept 2026,2 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 14:43:36,Monolínea,Mono_item,Lima - Callao,39.9,Power 39.90 N,Power 39.90 N
Netcall,1 sept 2026,20,914971788,9149717888167426745235,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_YMILLA,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:20:34,Multilínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,17,914921514,9149215148166918752673,5299,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_CPORRASP,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 03:19:30,Monolínea,Mono_item,Lima - Callao,39.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,14,915302536,9153025368170770072042,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_GVELASQUEZA,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 03:31:48,Monolínea,Mono_item,Lima - Callao,null,Power 59.90 N,Power 59.90 N
Netcall,1 sept 2026,13,914844071,9148440718166073222200,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_RFIGUEROAR,SIM,1 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:46:36,Monolínea,Mono_item,Lima - Callao,null,Power 59.90 N,Power 59.90 N
Netcall,3 sept 2026,11,915666106,91566610689511710111070894478,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_EALBORNOZR,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,2 sept 2026,17,915357321,9153573218171342222696,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_MMREVILLA,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:12:54,Multilínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,16,915348847,9153488478171258510867,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_SPEREZR,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:23:38,Monolínea,Mono_item,Lima - Callao,null,Power 59.90 N,Power 59.90 N
Netcall,1 sept 2026,18,914925506,9149255068166960632127,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_JCABANILLAR,SIM,1 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:50:22,Monolínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,13,914837556,9148375568166003881488,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_ATRIVINOS,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 01:44:57,Multilínea,Mono_item,Lima - Callao,19.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,13,914838494,9148384948166014437836,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_ATRIVINOS,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 01:39:48,Multilínea,Mono_item,Lima - Callao,39.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,9,915224879,9152248798169984125774,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_CREYESJ,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:09:20,Monolínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,10,914791649,9147916498165540766825,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_GSANCHEZO,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 00:58:52,Multilínea,Mono_item,Lima - Callao,19.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,2 sept 2026,13,915290629,9152906298170638543748,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_KTORRESP,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:32:50,Monolínea,Mono_item,Lima - Callao,null,Power ilim 69.90 N,Power ilim 69.90 N
Netcall,2 sept 2026,17,915367868,9153678688171453375336,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CANCELADAS,Anulado,PUNTO DE ENCUENTRO NO CONTACTADO,NET_SLAZOB,SIM,2 sept 2026,null,null,No,CANCELADAS,2026-09-02 19:26:22,Monolínea,Mono_item,Lima - Callao,null,null,Power ilim 79.90 SD N
Netcall,3 sept 2026,0,915504863,91550486389511710111070872565,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_JGUIOP,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,Power 59.90 N
Netcall,1 sept 2026,18,914925921,9149259218166963356351,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,CERRADAS,Entregado,Entregado,NET_WBENITESA,SIM,1 sept 2026,1 sept 2026,02/09/2026,Sí,CERRADAS,2026-09-02 01:45:47,Multilínea,Mono_item,Lima - Callao,19.95,Power ilim 79.90 SD N,Power ilim 79.90 SD N
Netcall,1 sept 2026,20,914966781,9149667818167375750864,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_YMILLA,SIM,2 sept 2026,2 sept 2026,null,No,CERRADAS,2026-09-03 01:35:23,Multilínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,Power ilim 79.90 SD N
